,artist_id,artist,image,genres,popularity,link,followers
245,1XgFuvRd7r5g0h844A5ZUQ,Take That,https://i.scdn.co/image/ab6761610000e5eb04b0ab704089054911d91bfd,"['boy band', 'dance pop', 'europop']",67,https://api.spotify.com/v1/artists/1XgFuvRd7r5g0h844A5ZUQ,1078470
246,1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,https://i.scdn.co/image/ab6761610000e5eb1836435ddaf4d20be32b03d6,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",70,https://api.spotify.com/v1/artists/1v3tdpIdBSW14rHUfiEVOv,511906
247,6fF9HxdiSPGCXar8svBeHS,D.I.T.C.,https://i.scdn.co/image/ab67616d0000b2739180ec245c2d22d169155c79,"['alternative hip hop', 'bronx hip hop', 'hardcore hip hop', 'hip hop', 'turntablism']",40,https://api.spotify.com/v1/artists/6fF9HxdiSPGCXar8svBeHS,42546
248,5ZsFI1h6hIdQRw2ti0hz81,ZAYN,https://i.scdn.co/image/ab6761610000e5eb9fbf7133dfc04d4cd44ccd36,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",81,https://api.spotify.com/v1/artists/5ZsFI1h6hIdQRw2ti0hz81,18994106
249,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,https://i.scdn.co/image/1b4858fbd24046a81cace5ee18d19c868262b91f,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",82,https://api.spotify.com/v1/artists/5me0Irg2ANcsgc93uaYrpb,7296527
250,02rd0anEWfMtF7iMku9uor,Reba McEntire,https://i.scdn.co/image/ab6761610000e5eb3cbed3215c0a8df804b209b8,"['contemporary country', 'country', 'country dawn', 'oklahoma country']",66,https://api.spotify.com/v1/artists/02rd0anEWfMtF7iMku9uor,1575190
251,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,https://i.scdn.co/image/ab6761610000e5ebd19673ac57b9693ae943837e,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",81,https://api.spotify.com/v1/artists/6JL8zeS1NmiOftqZTRgdTz,11208564
252,2P3cjUru4H3fhSXXNxE9kA,Blackstreet,https://i.scdn.co/image/ab6761610000e5ebf6fc18d6914f00397161ba3a,"['boy band', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",67,https://api.spotify.com/v1/artists/2P3cjUru4H3fhSXXNxE9kA,634220
253,2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,https://i.scdn.co/image/ab6761610000e5eb4bb64f87db255d76538b905f,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",70,https://api.spotify.com/v1/artists/2UazAtjfzqBF0Nho2awK4z,2769205
254,356c8AN5YWKvz86B4Sb1yf,Rival Sons,https://i.scdn.co/image/ab6761610000e5ebd06b99d9a5d457642c57551f,"['alternative roots rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",56,https://api.spotify.com/v1/artists/356c8AN5YWKvz86B4Sb1yf,356256
255,0fgYKF9Avljex0L9Wt5b8Z,Echo & the Bunnymen,https://i.scdn.co/image/397489fba8899aa52cadb0f62662603f96065446,"['alternative rock', 'art rock', 'dream pop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'punk', 'rock']",61,https://api.spotify.com/v1/artists/0fgYKF9Avljex0L9Wt5b8Z,678709
256,0blJzvevdXrp21YeI2vbco,Type O Negative,https://i.scdn.co/image/ab6761610000e5eb843df562d1bad7f5163fd164,"['alternative metal', 'gothic metal', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'rock']",61,https://api.spotify.com/v1/artists/0blJzvevdXrp21YeI2vbco,573097
257,4ibNXJiMYOPibpS9DB9Qz3,Slaughter,https://i.scdn.co/image/949ce878cc2d336952fcb7893aa2dc7e3f316237,"['album rock', 'canadian metal', 'glam metal', 'hard rock', 'rock', 'sleaze rock']",49,https://api.spotify.com/v1/artists/4ibNXJiMYOPibpS9DB9Qz3,470829
258,7xTKLpo7UCzXSnlH7fOIoM,Redman,https://i.scdn.co/image/0b05a9d1bfb856e3c55ae64cf004dfad6d338be2,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'rap', 'southern hip hop', 'wu fam']",69,https://api.spotify.com/v1/artists/7xTKLpo7UCzXSnlH7fOIoM,913702
259,5Ol4ibSVNXPuCJT46iSkbX,Gift Of Gab,https://i.scdn.co/image/ab6761610000e5eb682cddfe5fa013cc5679515b,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'turntablism', 'underground rap']",47,https://api.spotify.com/v1/artists/5Ol4ibSVNXPuCJT46iSkbX,50529
260,4tpUmLEVLCGFr93o8hFFIB,Blondie,https://i.scdn.co/image/ab6761610000e5ebd03875645354f9ba285ffdc4,"['candy pop', 'new wave pop', 'permanent wave', 'power pop', 'rock']",72,https://api.spotify.com/v1/artists/4tpUmLEVLCGFr93o8hFFIB,1063704
261,1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch,https://i.scdn.co/image/ab6761610000e5eb81cd620ab4e2adb53d83c5f9,"['contemporary country', 'country', 'country road', 'modern country rock']",72,https://api.spotify.com/v1/artists/1dID9zgn0OV0Y8ud7Mh2tS,1754421
262,0SAPzv3jNXclYYSHOnJyjg,Compton's Most Wanted,https://i.scdn.co/image/ab6761610000e5eb12545a35afdd59d759b21475,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",51,https://api.spotify.com/v1/artists/0SAPzv3jNXclYYSHOnJyjg,292233
263,0AqfGv5Nifg1klh0iH4Nqs,Marley Marl,https://i.scdn.co/image/e5a9924ed775117099c2a069b3fa0db718dc1303,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop']",45,https://api.spotify.com/v1/artists/0AqfGv5Nifg1klh0iH4Nqs,41548
264,71vVmHeNgCVSa5SVmfvscU,Saxon,https://i.scdn.co/image/ab6761610000e5ebd6c7f32a99b42bfacc7a3403,"['album rock', 'glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal', 'rock']",57,https://api.spotify.com/v1/artists/71vVmHeNgCVSa5SVmfvscU,449999
265,4sTQVOfp9vEMCemLw50sbu,Galantis,https://i.scdn.co/image/ab6761610000e5eb29fc429af2f3a752aa57d94d,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",79,https://api.spotify.com/v1/artists/4sTQVOfp9vEMCemLw50sbu,3191901
266,6gl67jXbrwnMYZNZv88MKk,Stetsasonic,https://i.scdn.co/image/02f358fc88c4be4a3f7d8a3b406dd59658901eb7,"['east coast hip hop', 'electro', 'hardcore hip hop', 'hip hop', 'hip house', 'jazz rap', 'old school hip hop', 'rap']",35,https://api.spotify.com/v1/artists/6gl67jXbrwnMYZNZv88MKk,48551
267,6futYSDVulYR2PktBjTB5W,Big Daddy Kane,https://i.scdn.co/image/a00659b168ab52f7d60f257b39572f47e6ff9e8f,"['east coast hip hop', 'electro', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']",52,https://api.spotify.com/v1/artists/6futYSDVulYR2PktBjTB5W,423658
268,0xxJO75NeIAF5jYruLYIDT,Tracy Byrd,https://i.scdn.co/image/4975e531d7f7c0c591f3b06c0b6fcbd7cf3de92f,"['contemporary country', 'country', 'country road', 'country rock']",60,https://api.spotify.com/v1/artists/0xxJO75NeIAF5jYruLYIDT,618308
269,5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,https://i.scdn.co/image/ab6761610000e5ebf1122f644f19ba22750d2bd8,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",77,https://api.spotify.com/v1/artists/5dHt1vcEm9qb8fCyLcB3HL,3249144
270,7M1FPw29m5FbicYzS2xdpi,King Crimson,https://i.scdn.co/image/ab6761610000e5eb7c1c2fcf5a73dbfa60a40a18,"['album rock', 'art rock', 'classic rock', 'instrumental rock', 'jazz fusion', 'jazz rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock', 'zolo']",59,https://api.spotify.com/v1/artists/7M1FPw29m5FbicYzS2xdpi,812855
271,4YfnJEbTz8QLD5FusYFwV6,Triumph,https://i.scdn.co/image/8c921fd7257a10effa00ae4ae34ae98c5bc24699,"['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'metal', 'rock', 'soft rock']",51,https://api.spotify.com/v1/artists/4YfnJEbTz8QLD5FusYFwV6,358618
272,2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,https://i.scdn.co/image/ab6761610000e5eb38b04c707b49cff53ed32375,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'urban contemporary', 'viral pop']",65,https://api.spotify.com/v1/artists/2Hjj68yyUPiC0HKEOigcEp,869917
273,3sMYEBy0CZFxedcnm9i9hf,Frankie J,https://i.scdn.co/image/ab6761610000e5eb3604db72aa0627231eb0bf37,"['dance pop', 'pop rap', 'r&b', 'urban contemporary']",64,https://api.spotify.com/v1/artists/3sMYEBy0CZFxedcnm9i9hf,481838
274,4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,https://i.scdn.co/image/ab6761610000e5eb04bc648b95abc4fc66bce87f,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",71,https://api.spotify.com/v1/artists/4tX2TplrkIP4v05BNC903e,2148186
275,4S9EykWXhStSc15wEx8QFK,Céline Dion,https://i.scdn.co/image/ab6761610000e5eb357f2a87bf92208767a48e7e,"['canadian pop', 'dance pop']",79,https://api.spotify.com/v1/artists/4S9EykWXhStSc15wEx8QFK,5782695
276,1CO6e7WRJvSFenmQO8n64C,Zhavia,https://i.scdn.co/image/ab6761610000e5eba0a5c801f283828b08fe8dd0,"['dance pop', 'pop', 'post-teen pop']",63,https://api.spotify.com/v1/artists/1CO6e7WRJvSFenmQO8n64C,416569
277,4fgXfJCQnK6c44u4KzAtQP,Sundara Karma,https://i.scdn.co/image/ab6761610000e5eb126c3982a9acd42b975009cc,"['english indie rock', 'modern alternative rock', 'modern rock', 'reading indie', 'rock']",56,https://api.spotify.com/v1/artists/4fgXfJCQnK6c44u4KzAtQP,180964
278,1QOHbhVRpDoNtRkz79si6b,Karen Harding,https://i.scdn.co/image/ab6761610000e5eb6399b41ec3f573f4141d475d,"['dance pop', 'deep groove house', 'disco house', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",64,https://api.spotify.com/v1/artists/1QOHbhVRpDoNtRkz79si6b,44450
279,6KVPfr3ujUkKOrJf4QeRWD,Capone-N-Noreaga,https://i.scdn.co/image/0758224a5805a6cc1a68463de16105b18adfe871,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop']",45,https://api.spotify.com/v1/artists/6KVPfr3ujUkKOrJf4QeRWD,263492
280,7cg61q8kK8jlFi8TKKw70p,Afrika Bambaataa,https://i.scdn.co/image/ab6761610000e5eb338f62b09ba1fd4f0f5ed1f4,"['bronx hip hop', 'east coast hip hop', 'electro', 'funk', 'hip hop', 'hip house', 'old school hip hop', 'rap']",47,https://api.spotify.com/v1/artists/7cg61q8kK8jlFi8TKKw70p,111914
281,2pAWfrd7WFF3XhVt9GooDL,MF DOOM,https://i.scdn.co/image/ab6761610000e5eb3e9a6caa41a80b9238a49784,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'rap']",76,https://api.spotify.com/v1/artists/2pAWfrd7WFF3XhVt9GooDL,1186098
282,56OMwqr8qaLIRH4ZrvvdXq,Dilated Peoples,https://i.scdn.co/image/ab6761610000e5eb12ecc9ad5f3c9a80d8ac30e6,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'turntablism', 'west coast rap']",53,https://api.spotify.com/v1/artists/56OMwqr8qaLIRH4ZrvvdXq,181181
283,4O2YL4ygn6eTBC0w1hyWUM,Melanie Fiona,https://i.scdn.co/image/ab6761610000e5eb01a526d6cfefd468f616d84b,"['canadian pop', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",52,https://api.spotify.com/v1/artists/4O2YL4ygn6eTBC0w1hyWUM,725849
284,2x8KDZdSONA3872CnhaAlX,Styles P,https://i.scdn.co/image/88fbbb15d32892b5ba74304448160cbb9cc41b19,"['alternative hip hop', 'battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",67,https://api.spotify.com/v1/artists/2x8KDZdSONA3872CnhaAlX,549892
285,6evKD5JWJON3qPBJtUEmtY,G-Unit,https://i.scdn.co/image/a668bc3f083377ca8889e9f8273c752e0342c4e0,"['gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop', 'trap']",66,https://api.spotify.com/v1/artists/6evKD5JWJON3qPBJtUEmtY,1761520
286,2cWZOOzeOm4WmBJRnD5R7I,Normani,https://i.scdn.co/image/ab6761610000e5ebba3e59b70a0c90443fb09269,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",74,https://api.spotify.com/v1/artists/2cWZOOzeOm4WmBJRnD5R7I,1747752
287,01WjpKiWVNurV5hjIadB8C,Filter,https://i.scdn.co/image/ab6761610000e5eba6364b2ace20655673ac2b40,"['alternative metal', 'alternative rock', 'grunge', 'industrial metal', 'industrial rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",60,https://api.spotify.com/v1/artists/01WjpKiWVNurV5hjIadB8C,415037
288,0OtigLoCgLYvXnMxbE5qH5,Lost Boyz,https://i.scdn.co/image/ab6761610000e5ebcfe08880638c862a92ce7781,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'queens hip hop', 'rap']",49,https://api.spotify.com/v1/artists/0OtigLoCgLYvXnMxbE5qH5,220512
289,5v0XTlB9FqNvfBfnw8n5b0,Statik Selektah,https://i.scdn.co/image/ab6761610000e5eb0137aa74c1c5ab5441991e40,"['alternative hip hop', 'boom bap', 'boston hip hop', 'hardcore hip hop', 'hip hop', 'underground hip hop']",55,https://api.spotify.com/v1/artists/5v0XTlB9FqNvfBfnw8n5b0,107910
290,4tujQJicOnuZRLiBFdp3Ou,Xzibit,https://i.scdn.co/image/ab6761610000e5ebb04749391ab206764049c219,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",71,https://api.spotify.com/v1/artists/4tujQJicOnuZRLiBFdp3Ou,1434113
291,3NRFinRTEqUCfaTTZmk8ek,Savage Garden,https://i.scdn.co/image/ab6761610000e5eba218283491135c3c72911719,"['australian pop', 'boy band', 'dance pop', 'europop', 'pop rock']",68,https://api.spotify.com/v1/artists/3NRFinRTEqUCfaTTZmk8ek,972572
292,3jdirYL01245TvAH39GfM6,Jackyl,https://i.scdn.co/image/ab6761610000e5eb3edf157b5409727ce63984fa,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock']",48,https://api.spotify.com/v1/artists/3jdirYL01245TvAH39GfM6,183539
293,7ohlPA8dRBtCf92zaZCaaB,Crowded House,https://i.scdn.co/image/ab6761610000e5eb067f481c1d454bf928bbe812,"['australian rock', 'mellow gold', 'permanent wave', 'pop rock', 'rock', 'soft rock']",68,https://api.spotify.com/v1/artists/7ohlPA8dRBtCf92zaZCaaB,643438
294,7zliF6Q946WznVk3ZMYhZX,The Sugarhill Gang,https://i.scdn.co/image/84503403de5be5f9805fca3e31535d65a4087ae8,"['east coast hip hop', 'electro', 'funk', 'hip hop', 'hip house', 'new jersey rap', 'old school hip hop', 'rap']",56,https://api.spotify.com/v1/artists/7zliF6Q946WznVk3ZMYhZX,273122
295,2yN6bq26wynQcRuPkBYTDb,Black Moon,https://i.scdn.co/image/ab6761610000e5ebf651fc3898af81dce0ad9f51,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'turntablism']",47,https://api.spotify.com/v1/artists/2yN6bq26wynQcRuPkBYTDb,153539
296,4AZab8zo2nTYd7ORDmQu0V,The Dead Weather,https://i.scdn.co/image/f0a510f1be43dcb3bc104b2b089342887fa13463,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'supergroup']",48,https://api.spotify.com/v1/artists/4AZab8zo2nTYd7ORDmQu0V,380103
297,35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,https://i.scdn.co/image/b1a850a1f02e3d08c7c41d010b878f1abefeb006,"['dance pop', 'hip pop', 'hollywood', 'neo soul', 'r&b', 'urban contemporary']",64,https://api.spotify.com/v1/artists/35GL8Cu2GKTcHzKGi75xl5,1455477
298,6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,https://i.scdn.co/image/ab6761610000e5eb87b0c6a4811964bd1b7d701f,"['dance pop', 'disco', 'funk', 'motown', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",67,https://api.spotify.com/v1/artists/6mQfAAqZGBzIfrmlZCeaYT,1281992
299,2gsggkzM5R49q6jpPvazou,Jessie J,https://i.scdn.co/image/ab6761610000e5eb91f0dd753c09e051675a1ca6,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",76,https://api.spotify.com/v1/artists/2gsggkzM5R49q6jpPvazou,9619103
300,6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,https://i.scdn.co/image/ab6761610000e5ebf62e660e474c18ad7443641c,"['dance pop', 'hyphy', 'pop rap', 'rap', 'southern hip hop']",70,https://api.spotify.com/v1/artists/6d47Z08T4snK50HgTEHo5Z,795367
301,6UPRFx3Gnn5N67opROnwA5,Paris,https://i.scdn.co/image/ab6761610000e5ebebb3cfcd4d504fff8604c795,"['gangster rap', 'hardcore hip hop', 'hip hop', 'political hip hop']",37,https://api.spotify.com/v1/artists/6UPRFx3Gnn5N67opROnwA5,40783
302,0t3QQl52F463sxGXb1ckhB,Betty Who,https://i.scdn.co/image/ab6761610000e5ebb8efb61ee52f3b4cd487a920,"['australian dance', 'dance pop', 'electropop', 'indie poptimism', 'metropopolis', 'pop']",60,https://api.spotify.com/v1/artists/0t3QQl52F463sxGXb1ckhB,265318
303,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,https://i.scdn.co/image/ab6761610000e5ebc5733401b4689b2064458e7d,"['album rock', 'classic rock', 'hard rock', 'rock']",79,https://api.spotify.com/v1/artists/7Ey4PD4MYsKc5I2dolUwbH,11686077
304,58lV9VcRSjABbAbfWS6skp,Bon Jovi,https://i.scdn.co/image/ab6761610000e5eb0b8d424042d51bb8ee412ffe,"['glam metal', 'rock']",81,https://api.spotify.com/v1/artists/58lV9VcRSjABbAbfWS6skp,10442594
305,29kkCKKGXheHuoO829FxWK,Boston,https://i.scdn.co/image/051ffa17a5832586c6e0f8ee8a705ad15114e9c0,"['album rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",69,https://api.spotify.com/v1/artists/29kkCKKGXheHuoO829FxWK,2063798
306,0GByy3DcfbQwDvXGCWmzv9,Pretenders,https://i.scdn.co/image/ab6761610000e5ebe5127b3465a9065ef43a8a0a,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'soft rock']",67,https://api.spotify.com/v1/artists/0GByy3DcfbQwDvXGCWmzv9,1152692
307,21E3waRsmPlU7jZsS13rcj,Ne-Yo,https://i.scdn.co/image/ab6761610000e5eb449e66077ad87e5f8eb63b33,"['dance pop', 'pop', 'r&b', 'urban contemporary']",82,https://api.spotify.com/v1/artists/21E3waRsmPlU7jZsS13rcj,6879118
308,0RKP52f5PNDCRZ9Luq2Sr7,Jerrod Niemann,https://i.scdn.co/image/ab6761610000e5eb23ad93772765db490cffb551,"['contemporary country', 'country', 'country road', 'modern country rock']",58,https://api.spotify.com/v1/artists/0RKP52f5PNDCRZ9Luq2Sr7,455122
309,4sIl4BTo9l9KqEi0Y3RE72,Carly Pearce,https://i.scdn.co/image/ab6761610000e5eb6bf78fca5a31c19edf224f8a,"['contemporary country', 'country', 'country pop']",68,https://api.spotify.com/v1/artists/4sIl4BTo9l9KqEi0Y3RE72,229270
310,3vbKDsSS70ZX9D2OcvbZmS,Beck,https://i.scdn.co/image/ab6761610000e5eb917df61d55ce3ab98d43351a,"['alternative rock', 'anti-folk', 'indie rock', 'modern rock', 'permanent wave', 'rock']",69,https://api.spotify.com/v1/artists/3vbKDsSS70ZX9D2OcvbZmS,1314888
311,2x6jz70u3sZq75tW10akUW,Sean Price,https://i.scdn.co/image/ab6761610000e5ebcce72dbf9ccf498849346883,"['alternative hip hop', 'boom bap', 'hardcore hip hop', 'hip hop', 'turntablism']",51,https://api.spotify.com/v1/artists/2x6jz70u3sZq75tW10akUW,147048
312,0mXTJETA4XUa12MmmXxZJh,Eddie Vedder,https://i.scdn.co/image/ab6761610000e5eb98a58862098f8be6496ba9d6,"['acoustic rock', 'alternative rock', 'permanent wave', 'rock']",70,https://api.spotify.com/v1/artists/0mXTJETA4XUa12MmmXxZJh,1351196
313,7ACEUD7UsmmXrnj4OLt8f9,twocolors,https://i.scdn.co/image/ab6761610000e5eb9e144c2f716ee4d9b920de8e,"['dance pop', 'edm', 'pop dance', 'pop edm', 'tropical house']",68,https://api.spotify.com/v1/artists/7ACEUD7UsmmXrnj4OLt8f9,43954
314,5vngPClqofybhPERIqQMYd,George Strait,https://i.scdn.co/image/ab6761610000e5eb77f28b2422efbabde324291c,"['contemporary country', 'country', 'country road', 'country rock']",75,https://api.spotify.com/v1/artists/5vngPClqofybhPERIqQMYd,2992426
315,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,https://i.scdn.co/image/ab6761610000e5eb2ec030557b0529c01639529b,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'urban contemporary']",80,https://api.spotify.com/v1/artists/5Y5TRrQiqgUO4S36tzjIRZ,2182982
316,24Wa5wIZIo1sPkzVGP0B5p,Pete Townshend,https://i.scdn.co/image/7970b65abb635b49a8993fa11c440f1243bb37ae,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock']",53,https://api.spotify.com/v1/artists/24Wa5wIZIo1sPkzVGP0B5p,289843
317,45S8rtgQSxj1a0tzCNhSeD,Steve Wariner,https://i.scdn.co/image/ab6761610000e5ebc7b6c0eaabc8f2241aa3479d,"['country', 'country rock']",48,https://api.spotify.com/v1/artists/45S8rtgQSxj1a0tzCNhSeD,119530
318,1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,https://i.scdn.co/image/ab6761610000e5ebb47b549b590b63e52c68b89b,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",73,https://api.spotify.com/v1/artists/1J2VVASYAamtQ3Bt8wGgA6,1378051
319,67ei8ib6PLT1w3OkhIb4fB,Black Star,https://i.scdn.co/image/ab67616d0000b273e3f907e70bc502a263ee1bc0,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'political hip hop', 'southern hip hop']",54,https://api.spotify.com/v1/artists/67ei8ib6PLT1w3OkhIb4fB,333350
320,0lVlNsuGaOr9vMHCZIAKMt,Machine Head,https://i.scdn.co/image/ab6761610000e5ebb6de016665715c0003ecbdba,"['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'melodic groove metal', 'melodic metalcore', 'metal', 'metalcore', 'nu metal', 'progressive groove metal', 'rap rock', 'rock']",64,https://api.spotify.com/v1/artists/0lVlNsuGaOr9vMHCZIAKMt,1054468
321,0N0d3kjwdY2h7UVuTdJGfp,Cascada,https://i.scdn.co/image/ab6761610000e5eba753dbba29da937cc0f4224b,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'german techno', 'melbourne bounce international', 'pop rap']",70,https://api.spotify.com/v1/artists/0N0d3kjwdY2h7UVuTdJGfp,427211
322,0iYwcf0XreyCAswJOJMOII,Steve Holy,https://i.scdn.co/image/ab6761610000e5ebdd7e702d6301a23c92c636ec,"['contemporary country', 'country', 'country road', 'modern country rock']",49,https://api.spotify.com/v1/artists/0iYwcf0XreyCAswJOJMOII,35966
323,74NBPbyyftqJ4SpDZ4c1Ed,Tom Morello,https://i.scdn.co/image/ab6761610000e5eb048dcf8b80329a433f8579b7,"['modern alternative rock', 'modern rock', 'rock']",61,https://api.spotify.com/v1/artists/74NBPbyyftqJ4SpDZ4c1Ed,129056
324,6FD0unjzGQhX3b6eMccMJe,Ghostface Killah,https://i.scdn.co/image/ee2180486a42e11b6a0dfafdba9e2dbb9297a9b3,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",70,https://api.spotify.com/v1/artists/6FD0unjzGQhX3b6eMccMJe,684197
325,3aQeKQSyrW4qWr35idm0cy,T-Pain,https://i.scdn.co/image/ab6761610000e5ebae63c2a8e43c2d4dc37a9aed,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",81,https://api.spotify.com/v1/artists/3aQeKQSyrW4qWr35idm0cy,3688145
326,2kreKea2n96dXjcyAU9j5N,The Pointer Sisters,https://i.scdn.co/image/ab6772690000c46c8c57ac844d8c2170149462e3,"['dance pop', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",67,https://api.spotify.com/v1/artists/2kreKea2n96dXjcyAU9j5N,755723
327,3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,https://i.scdn.co/image/ab6761610000e5ebd2e2b04b7ba5d60b72f54506,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",80,https://api.spotify.com/v1/artists/3IYUhFvPQItj6xySrBmZkd,4883103
328,6x33CmZWo2Ve4hxYl2Craq,Foghat,https://i.scdn.co/image/ab6761610000e5ebb0048fd52b66294ebd26cbcb,"['album rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",57,https://api.spotify.com/v1/artists/6x33CmZWo2Ve4hxYl2Craq,661128
329,3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,https://i.scdn.co/image/ab6761610000e5eb02dd5c821135e146eb2bfc85,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']",72,https://api.spotify.com/v1/artists/3rIZMv9rysU7JkLzEaC5Jp,2495426
330,0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,https://i.scdn.co/image/ab6761610000e5eb9a9b27317d43de785e22517d,"['contemporary country', 'country', 'country road', 'country rock']",73,https://api.spotify.com/v1/artists/0XKOBt59crntr7HQXXO8Yz,2154814
331,3TyeX0lk4B7k56ukfzEE0z,Tenille Townes,https://i.scdn.co/image/ab6761610000e5eb8c9c266430edad790ef4869d,"['alberta country', 'contemporary country', 'country', 'country pop']",59,https://api.spotify.com/v1/artists/3TyeX0lk4B7k56ukfzEE0z,104886
